Tag;Code_test;Separation;Position;Time;Date_Time;Date;Time2;factor_aleatorio; Second_day;satellites ; Battery_Level;Distance; Accuracy ; Clock_Offset
20844;64;NO;Levantado;23:00:21;29/03/2020 23:00;29/03/2020;23:00;29/03/20_23:00;82821560;7;4.08;32.516032;2.63E-06;1670
20844;64;NO;Levantado;23:30:21;29/03/2020 23:30;29/03/2020;23:30;29/03/20_23:30;84621780;7;4.08;12.180308;2.92E-06;1665
20844;64;NO;Levantado;0:00:21;30/03/2020 0:00;30/03/2020;0:00;30/03/20_00:00;21595;7;4.08;12.682769;2.21E-06;1685
20844;64;NO;Levantado;0:30:21;30/03/2020 0:30;30/03/2020;0:30;30/03/20_00:30;1821785;7;4.08;14.577301;3.85E-06;1700
20844;64;NO;Levantado;1:30:21;30/03/2020 1:30;30/03/2020;1:30;30/03/20_01:30;5421780;7;4.08;8.488336;4.42E-06;1790
20844;64;NO;Levantado;2:00:21;30/03/2020 2:00;30/03/2020;2:00;30/03/20_02:00;7221600;7;4.08;12.822266;4.26E-06;1735
20844;64;NO;Levantado;2:30:21;30/03/2020 2:30;30/03/2020;2:30;30/03/20_02:30;9021805;7;4.08;17.749337;5.77E-06;1675
20844;64;NO;Levantado;3:00:21;30/03/2020 3:00;30/03/2020;3:00;30/03/20_03:00;10821595;7;4.08;14.657101;3.88E-06;1670
20844;64;NO;Levantado;3:30:21;30/03/2020 3:30;30/03/2020;3:30;30/03/20_03:30;12621810;7;4.08;2.609685;1.74E-06;1700
20844;64;NO;Levantado;4:00:21;30/03/2020 4:00;30/03/2020;4:00;30/03/20_04:00;14421630;7;4.08;21.482295;2.97E-06;1735
20844;64;NO;Levantado;4:30:21;30/03/2020 4:30;30/03/2020;4:30;30/03/20_04:30;16221825;6;4.08;28.409596;1.77E-06;1745
20844;64;NO;Levantado;5:00:21;30/03/2020 5:00;30/03/2020;5:00;30/03/20_05:00;18021625;7;4.08;17.797378;5.50E-06;1730
20844;64;NO;Levantado;5:30:21;30/03/2020 5:30;30/03/2020;5:30;30/03/20_05:30;19821820;7;4.08;15.049089;4.74E-06;1715
20844;1;SI;Levantado;19:00:22;11/06/2020 19:00;11/06/2020;19:00;11/06/20_19:00;68422940;8;4.18;9.541227;7.19E-06;9999999
20844;1;SI;Levantado;19:30:23;11/06/2020 19:30;11/06/2020;19:30;11/06/20_19:30;70223120;8;4.18;5.988592;4.63E-06;2030
20844;1;SI;Levantado;20:00:22;11/06/2020 20:00;11/06/2020;20:00;11/06/20_20:00;72022910;8;4.18;0.880195;4.10E-06;2060
20844;1;SI;Levantado;20:30:23;11/06/2020 20:30;11/06/2020;20:30;11/06/20_20:30;73823070;9;4.18;3.962367;5.97E-06;2005
20844;1;SI;Levantado;21:00:22;11/06/2020 21:00;11/06/2020;21:00;11/06/20_21:00;75622865;8;4.16;5.220174;6.12E-06;1940
20844;1;SI;Levantado;21:30:23;11/06/2020 21:30;11/06/2020;21:30;11/06/20_21:30;77423060;8;4.18;11.228808;3.14E-06;1930
20844;1;SI;Levantado;22:00:22;11/06/2020 22:00;11/06/2020;22:00;11/06/20_22:00;79222840;8;4.18;11.640305;2.84E-06;1945
20844;1;SI;Levantado;22:30:23;11/06/2020 22:30;11/06/2020;22:30;11/06/20_22:30;81023025;8;4.16;9.344;3.10E-06;1940
20844;1;SI;Levantado;23:00:22;11/06/2020 23:00;11/06/2020;23:00;11/06/20_23:00;82822780;7;4.16;17.053319;2.16E-06;1900
20844;1;SI;Levantado;23:30:22;11/06/2020 23:30;11/06/2020;23:30;11/06/20_23:30;84622970;8;4.16;8.614544;4.74E-06;1855
20844;1;SI;Levantado;0:00:22;12/06/2020 0:00;12/06/2020;0:00;12/06/20_00:00;22735;7;4.16;26.517299;5.43E-06;1830
20844;1;SI;Levantado;0:30:22;12/06/2020 0:30;12/06/2020;0:30;12/06/20_00:30;1822920;7;4.16;13.264873;1.75E-06;1815
20844;1;SI;Levantado;1:00:22;12/06/2020 1:00;12/06/2020;1:00;12/06/20_01:00;3622695;7;4.16;23.578829;3.02E-06;1800
20844;1;SI;Levantado;1:30:22;12/06/2020 1:30;12/06/2020;1:30;12/06/20_01:30;5422900;7;4.16;7.381073;3.95E-06;1790
20844;1;SI;Levantado;2:00:22;12/06/2020 2:00;12/06/2020;2:00;12/06/20_02:00;7222710;8;4.16;4.958083;4.27E-06;1800
20844;1;SI;Levantado;2:30:22;12/06/2020 2:30;12/06/2020;2:30;12/06/20_02:30;9022890;8;4.14;4.087;3.16E-06;1805
20844;1;SI;Levantado;3:00:22;12/06/2020 3:00;12/06/2020;3:00;12/06/20_03:00;10822675;8;4.14;14.365254;4.29E-06;1785
20844;1;SI;Levantado;3:30:22;12/06/2020 3:30;12/06/2020;3:30;12/06/20_03:30;12622855;8;4.14;33.984105;4.43E-06;1755
20844;1;SI;Levantado;4:00:22;12/06/2020 4:00;12/06/2020;4:00;12/06/20_04:00;14422665;8;4.14;10.555711;4.87E-06;1745
20844;1;SI;Levantado;4:30:22;12/06/2020 4:30;12/06/2020;4:30;12/06/20_04:30;16222865;8;4.12;8.109459;4.79E-06;1760
20844;1;SI;Levantado;5:00:22;12/06/2020 5:00;12/06/2020;5:00;12/06/20_05:00;18022640;8;4.14;4.719758;5.56E-06;1760
20844;1;SI;Levantado;5:30:22;12/06/2020 5:30;12/06/2020;5:30;12/06/20_05:30;19822850;8;4.14;7.853914;3.17E-06;1745
20844;1;SI;Levantado;6:00:22;12/06/2020 6:00;12/06/2020;6:00;12/06/20_06:00;21622635;9;4.14;15.307361;2.67E-06;1735
20844;1;SI;Levantado;6:30:22;12/06/2020 6:30;12/06/2020;6:30;12/06/20_06:30;23422805;8;4.12;9.893619;3.38E-06;1715
20844;8;SI;Levantado;10:00:17;12/06/2020 10:00;12/06/2020;10:00;12/06/20_10:00;36017580;8;4.16;7.591715;1.87E-06;9999999
20844;8;SI;Levantado;10:30:17;12/06/2020 10:30;12/06/2020;10:30;12/06/20_10:30;37817760;8;4.16;1.080361;3.90E-06;3670
20844;8;SI;Levantado;11:00:17;12/06/2020 11:00;12/06/2020;11:00;12/06/20_11:00;39617540;8;4.16;1.57577;6.28E-06;3695
20844;8;SI;Levantado;11:30:17;12/06/2020 11:30;12/06/2020;11:30;12/06/20_11:30;41417725;7;4.14;9.161701;1.28E-06;3645
20844;8;SI;Levantado;12:00:17;12/06/2020 12:00;12/06/2020;12:00;12/06/20_12:00;43217505;7;4.16;5.512323;5.81E-06;3590
20844;8;SI;Levantado;12:30:17;12/06/2020 12:30;12/06/2020;12:30;12/06/20_12:30;45017670;7;4.16;4.473623;2.99E-06;3560
20844;8;SI;Levantado;13:00:17;12/06/2020 13:00;12/06/2020;13:00;12/06/20_13:00;46817470;8;4.14;15.911095;2.81E-06;3555
20844;8;SI;Levantado;13:30:17;12/06/2020 13:30;12/06/2020;13:30;12/06/20_13:30;48617625;7;4.14;12.467683;2.71E-06;3545
20844;8;SI;Levantado;14:00:17;12/06/2020 14:00;12/06/2020;14:00;12/06/20_14:00;50417445;8;4.14;18.69635;4.41E-06;3530
20844;8;SI;Levantado;14:30:17;12/06/2020 14:30;12/06/2020;14:30;12/06/20_14:30;52217580;9;4.14;12.874836;3.39E-06;3505
20844;8;SI;Levantado;15:00:17;12/06/2020 15:00;12/06/2020;15:00;12/06/20_15:00;54017375;9;4.14;20.587019;5.47E-06;3465
20844;8;SI;Levantado;15:30:17;12/06/2020 15:30;12/06/2020;15:30;12/06/20_15:30;55817515;8;4.14;18.446132;6.60E-06;3425
20844;8;SI;Levantado;16:00:17;12/06/2020 16:00;12/06/2020;16:00;12/06/20_16:00;57617315;8;4.14;8.357067;1.80E-06;3395
20844;8;SI;Levantado;16:30:17;12/06/2020 16:30;12/06/2020;16:30;12/06/20_16:30;59417495;8;4.12;8.268593;5.05E-06;3390
20844;8;SI;Levantado;17:00:17;12/06/2020 17:00;12/06/2020;17:00;12/06/20_17:00;61217280;8;4.14;10.547732;1.73E-06;3385
20844;8;SI;Levantado;17:30:17;12/06/2020 17:30;12/06/2020;17:30;12/06/20_17:30;63017435;8;4.12;14.460786;2.48E-06;3355
20844;8;SI;Levantado;18:00:17;12/06/2020 18:00;12/06/2020;18:00;12/06/20_18:00;64817225;8;4.12;14.177831;5.15E-06;3315
20844;8;SI;Levantado;18:30:17;12/06/2020 18:30;12/06/2020;18:30;12/06/20_18:30;66617415;9;4.12;0.99569;3.31E-06;3300
20844;8;SI;Levantado;19:00:17;12/06/2020 19:00;12/06/2020;19:00;12/06/20_19:00;68417180;9;4.12;10.116328;5.96E-06;3290
20844;8;SI;Levantado;19:30:17;12/06/2020 19:30;12/06/2020;19:30;12/06/20_19:30;70217370;8;4.1;2.247032;6.01E-06;3270
20844;8;SI;Levantado;20:00:17;12/06/2020 20:00;12/06/2020;20:00;12/06/20_20:00;72017160;8;4.1;8.036107;6.04E-06;3255
20844;8;SI;Levantado;20:30:17;12/06/2020 20:30;12/06/2020;20:30;12/06/20_20:30;73817345;8;4.1;11.900867;5.15E-06;3245
20844;8;SI;Levantado;21:00:17;12/06/2020 21:00;12/06/2020;21:00;12/06/20_21:00;75617145;8;4.1;11.139206;5.04E-06;3240
20844;8;SI;Levantado;21:30:17;12/06/2020 21:30;12/06/2020;21:30;12/06/20_21:30;77417350;7;4.1;19.411149;9.97E-06;3245
20844;8;SI;Levantado;10:00:16;13/06/2020 10:00;13/06/2020;10:00;13/06/20_10:00;36016885;8;4.12;4.636189;5.91E-06;3120
20844;8;SI;Levantado;10:30:17;13/06/2020 10:30;13/06/2020;10:30;13/06/20_10:30;37817070;8;4.1;4.039827;5.56E-06;2915
20844;8;SI;Levantado;11:00:16;13/06/2020 11:00;13/06/2020;11:00;13/06/20_11:00;39616845;7;4.12;5.021681;2.22E-06;2855
20844;8;SI;Levantado;11:30:17;13/06/2020 11:30;13/06/2020;11:30;13/06/20_11:30;41417025;7;4.1;12.039658;1.76E-06;2905
20844;8;SI;Levantado;12:00:16;13/06/2020 12:00;13/06/2020;12:00;13/06/20_12:00;43216805;8;4.1;9.710251;6.98E-06;2940
20844;8;SI;Levantado;12:30:16;13/06/2020 12:30;13/06/2020;12:30;13/06/20_12:30;45016970;7;4.1;12.480024;3.80E-06;2905
20844;8;SI;Levantado;13:00:16;13/06/2020 13:00;13/06/2020;13:00;13/06/20_13:00;46816755;8;4.1;7.299569;2.44E-06;2845
20844;8;SI;Levantado;13:30:16;13/06/2020 13:30;13/06/2020;13:30;13/06/20_13:30;48616945;8;4.1;10.053853;5.14E-06;2820
20844;8;SI;Levantado;14:00:16;13/06/2020 14:00;13/06/2020;14:00;13/06/20_14:00;50416710;8;4.1;3.587089;5.17E-06;2815
20844;8;SI;Levantado;14:30:16;13/06/2020 14:30;13/06/2020;14:30;13/06/20_14:30;52216885;8;4.1;12.081815;3.46E-06;2795
20844;8;SI;Levantado;15:00:16;13/06/2020 15:00;13/06/2020;15:00;13/06/20_15:00;54016685;8;4.1;23.30834;6.70E-06;2775
20844;8;SI;Levantado;15:30:16;13/06/2020 15:30;13/06/2020;15:30;13/06/20_15:30;55816835;8;4.1;9.431967;6.61E-06;2750
20844;8;SI;Levantado;16:00:16;13/06/2020 16:00;13/06/2020;16:00;13/06/20_16:00;57616620;8;4.08;11.020907;2.84E-06;2715
20844;8;SI;Levantado;16:30:16;13/06/2020 16:30;13/06/2020;16:30;13/06/20_16:30;59416795;9;4.1;6.542052;5.24E-06;2690
20844;8;SI;Levantado;17:00:16;13/06/2020 17:00;13/06/2020;17:00;13/06/20_17:00;61216550;7;4.08;13.188295;3.29E-06;2660
20844;8;SI;Levantado;17:30:16;13/06/2020 17:30;13/06/2020;17:30;13/06/20_17:30;63016730;8;4.08;10.957662;2.13E-06;2625
20844;8;SI;Levantado;18:00:16;13/06/2020 18:00;13/06/2020;18:00;13/06/20_18:00;64816525;9;4.08;9.000455;4.68E-06;2610
20844;8;SI;Levantado;18:30:16;13/06/2020 18:30;13/06/2020;18:30;13/06/20_18:30;66616710;9;4.08;5.372121;3.65E-06;2610
20844;8;SI;Levantado;19:00:16;13/06/2020 19:00;13/06/2020;19:00;13/06/20_19:00;68416480;8;4.08;8.111379;4.20E-06;2595
20844;8;SI;Levantado;19:30:16;13/06/2020 19:30;13/06/2020;19:30;13/06/20_19:30;70216675;8;4.08;7.27193;2.76E-06;2570
20844;8;SI;Levantado;20:00:16;13/06/2020 20:00;13/06/2020;20:00;13/06/20_20:00;72016440;8;4.08;10.412399;3.56E-06;2545
20844;8;SI;Levantado;20:30:16;13/06/2020 20:30;13/06/2020;20:30;13/06/20_20:30;73816635;8;4.08;3.904754;2.71E-06;2525
20844;8;SI;Levantado;21:00:16;13/06/2020 21:00;13/06/2020;21:00;13/06/20_21:00;75616445;9;4.08;12.463497;5.28E-06;2530
20844;8;SI;Levantado;21:30:16;13/06/2020 21:30;13/06/2020;21:30;13/06/20_21:30;77416610;8;4.08;6.316113;4.22E-06;2530
20844;8;SI;Levantado;10:00:16;14/06/2020 10:00;14/06/2020;10:00;14/06/20_10:00;36016100;8;4.08;7.205013;3.87E-06;2355
20844;8;SI;Levantado;10:30:16;14/06/2020 10:30;14/06/2020;10:30;14/06/20_10:30;37816285;8;4.08;8.393352;6.43E-06;2105
20844;8;SI;Levantado;11:00:16;14/06/2020 11:00;14/06/2020;11:00;14/06/20_11:00;39616065;8;4.08;11.428014;8.27E-06;2050
20844;8;SI;Levantado;11:30:16;14/06/2020 11:30;14/06/2020;11:30;14/06/20_11:30;41416230;7;4.08;14.050368;7.02E-06;2120
20844;8;SI;Levantado;12:00:16;14/06/2020 12:00;14/06/2020;12:00;14/06/20_12:00;43216010;8;4.08;1.859203;7.36E-06;2155
20844;8;SI;Levantado;12:30:16;14/06/2020 12:30;14/06/2020;12:30;14/06/20_12:30;45016175;8;4.08;1.337004;3.93E-06;2110
20844;8;SI;Levantado;13:00:15;14/06/2020 13:00;14/06/2020;13:00;14/06/20_13:00;46815970;8;4.08;5.090319;4.43E-06;2050
20844;8;SI;Levantado;13:30:16;14/06/2020 13:30;14/06/2020;13:30;14/06/20_13:30;48616140;8;4.08;18.672787;9.05E-06;2025
20844;8;SI;Levantado;14:00:15;14/06/2020 14:00;14/06/2020;14:00;14/06/20_14:00;50415935;10;4.08;2.908282;4.45E-06;2025
20844;8;SI;Levantado;14:30:16;14/06/2020 14:30;14/06/2020;14:30;14/06/20_14:30;52216095;9;4.08;10.303446;5.89E-06;2015
20844;8;SI;Levantado;15:00:15;14/06/2020 15:00;14/06/2020;15:00;14/06/20_15:00;54015885;8;4.08;11.664623;4.94E-06;1985
20844;8;SI;Levantado;15:30:16;14/06/2020 15:30;14/06/2020;15:30;14/06/20_15:30;55816055;8;4.08;10.459858;7.03E-06;1955
20844;8;SI;Levantado;16:00:15;14/06/2020 16:00;14/06/2020;16:00;14/06/20_16:00;57615855;8;4.08;12.813865;3.39E-06;1940
20844;8;SI;Levantado;16:30:16;14/06/2020 16:30;14/06/2020;16:30;14/06/20_16:30;59416000;8;4.08;9.576657;1.81E-06;1920
20844;8;SI;Levantado;17:00:15;14/06/2020 17:00;14/06/2020;17:00;14/06/20_17:00;61215790;8;4.06;8.953636;4.04E-06;1885
20844;8;SI;Levantado;17:30:15;14/06/2020 17:30;14/06/2020;17:30;14/06/20_17:30;63015955;8;4.06;12.507398;2.34E-06;1855
20844;8;SI;Levantado;18:00:15;14/06/2020 18:00;14/06/2020;18:00;14/06/20_18:00;64815755;8;4.06;1.048941;3.63E-06;1840
20844;8;SI;Levantado;18:30:15;14/06/2020 18:30;14/06/2020;18:30;14/06/20_18:30;66615930;9;4.06;6.155612;5.27E-06;1835
20844;8;SI;Levantado;19:00:15;14/06/2020 19:00;14/06/2020;19:00;14/06/20_19:00;68415705;8;4.06;6.301277;5.38E-06;1815
20844;8;SI;Levantado;19:30:15;14/06/2020 19:30;14/06/2020;19:30;14/06/20_19:30;70215895;8;4.06;7.862563;3.91E-06;1790
20844;8;SI;Levantado;20:00:15;14/06/2020 20:00;14/06/2020;20:00;14/06/20_20:00;72015670;8;4.06;10.804497;2.78E-06;1770
20844;8;SI;Levantado;20:30:15;14/06/2020 20:30;14/06/2020;20:30;14/06/20_20:30;73815850;8;4.04;9.588658;6.31E-06;1750
20844;8;SI;Levantado;21:00:15;14/06/2020 21:00;14/06/2020;21:00;14/06/20_21:00;75615640;8;4.04;5.521949;2.55E-06;1735
20844;8;SI;Levantado;21:30:15;14/06/2020 21:30;14/06/2020;21:30;14/06/20_21:30;77415815;8;4.04;8.793942;3.18E-06;1720
20844;21;SI;A_VHF;11:00:16;15/06/2020 11:00;15/06/2020;11:00;15/06/20_11:00;39616390;8;4.08;9.709687;4.45E-06;9999999
20844;21;SI;A_VHF;11:30:16;15/06/2020 11:30;15/06/2020;11:30;15/06/20_11:30;41416570;8;4.08;6.314394;4.27E-06;2480
20844;21;SI;A_VHF;12:00:16;15/06/2020 12:00;15/06/2020;12:00;15/06/20_12:00;43216360;8;4.08;3.900658;2.46E-06;2505
20844;21;SI;A_VHF;12:30:16;15/06/2020 12:30;15/06/2020;12:30;15/06/20_12:30;45016535;8;4.08;1.538022;2.60E-06;2460
20844;21;SI;A_VHF;13:00:16;15/06/2020 13:00;15/06/2020;13:00;15/06/20_13:00;46816330;8;4.08;11.976089;1.80E-06;2410
20844;21;SI;A_VHF;13:30:16;15/06/2020 13:30;15/06/2020;13:30;15/06/20_13:30;48616510;8;4.08;4.095074;3.03E-06;2395
20844;21;SI;A_VHF;14:00:16;15/06/2020 14:00;15/06/2020;14:00;15/06/20_14:00;50416285;10;4.08;9.925981;6.28E-06;2390
20844;21;SI;A_VHF;14:30:16;15/06/2020 14:30;15/06/2020;14:30;15/06/20_14:30;52216460;9;4.08;11.250346;4.95E-06;2370
20844;21;SI;A_VHF;15:00:16;15/06/2020 15:00;15/06/2020;15:00;15/06/20_15:00;54016260;8;4.08;11.121757;3.08E-06;2350
20844;21;SI;A_VHF;15:30:16;15/06/2020 15:30;15/06/2020;15:30;15/06/20_15:30;55816420;8;4.06;3.432993;7.90E-06;2330
20844;21;SI;A_VHF;16:00:16;15/06/2020 16:00;15/06/2020;16:00;15/06/20_16:00;57616200;8;4.08;0.909567;5.83E-06;2300
20844;21;SI;A_VHF;16:30:16;15/06/2020 16:30;15/06/2020;16:30;15/06/20_16:30;59416390;8;4.06;7.888644;3.68E-06;2280
20844;21;SI;A_VHF;17:00:16;15/06/2020 17:00;15/06/2020;17:00;15/06/20_17:00;61216160;8;4.06;11.513508;4.17E-06;2265
20844;21;SI;A_VHF;17:30:16;15/06/2020 17:30;15/06/2020;17:30;15/06/20_17:30;63016335;9;4.06;5.870596;2.08E-06;2240
20844;21;SI;A_VHF;18:00:16;15/06/2020 18:00;15/06/2020;18:00;15/06/20_18:00;64816120;10;4.06;8.092069;6.06E-06;2215
20844;21;SI;A_VHF;18:30:16;15/06/2020 18:30;15/06/2020;18:30;15/06/20_18:30;66616285;9;4.06;7.803139;6.98E-06;2190
20844;21;SI;A_VHF;19:00:16;15/06/2020 19:00;15/06/2020;19:00;15/06/20_19:00;68416050;8;4.04;15.769365;1.46E-06;2155
20844;21;SI;A_VHF;19:30:16;15/06/2020 19:30;15/06/2020;19:30;15/06/20_19:30;70216225;7;4.04;18.597459;3.78E-06;2120
20844;21;SI;A_VHF;20:00:16;15/06/2020 20:00;15/06/2020;20:00;15/06/20_20:00;72016030;8;4.04;16.686321;2.60E-06;2110
20844;21;SI;A_VHF;20:30:16;15/06/2020 20:30;15/06/2020;20:30;15/06/20_20:30;73816200;8;4.04;8.684345;2.79E-06;2110
20844;21;SI;A_VHF;21:00:15;15/06/2020 21:00;15/06/2020;21:00;15/06/20_21:00;75615990;8;4.04;1.074703;5.58E-06;2095
20844;21;SI;A_VHF;21:30:16;15/06/2020 21:30;15/06/2020;21:30;15/06/20_21:30;77416165;8;4.02;10.244686;3.93E-06;2070
20844;21;SI;A_VHF;22:00:15;15/06/2020 22:00;15/06/2020;22:00;15/06/20_22:00;79215960;8;4.02;3.478849;4.02E-06;2050
20844;21;SI;A_VHF;22:30:16;15/06/2020 22:30;15/06/2020;22:30;15/06/20_22:30;81016130;8;4.02;8.838029;3.31E-06;2035
20844;21;SI;A_VHF;23:00:15;15/06/2020 23:00;15/06/2020;23:00;15/06/20_23:00;82815925;8;4.02;7.814969;5.03E-06;2020
20844;21;SI;A_VHF;23:30:16;15/06/2020 23:30;15/06/2020;23:30;15/06/20_23:30;84616090;6;4.02;37.457415;9.00E-06;2000
20844;21;SI;A_VHF;0:00:15;16/06/2020 0:00;16/06/2020;0:00;16/06/20_00:00;15880;8;4.02;22.952472;3.96E-06;1975
20844;21;SI;A_VHF;0:30:16;16/06/2020 0:30;16/06/2020;0:30;16/06/20_00:30;1816055;8;4;19.642525;1.65E-06;1955
20844;21;SI;A_VHF;1:00:15;16/06/2020 1:00;16/06/2020;1:00;16/06/20_01:00;3615855;8;4.02;10.310414;3.70E-06;1945
20844;21;SI;A_VHF;1:30:16;16/06/2020 1:30;16/06/2020;1:30;16/06/20_01:30;5416045;8;4;2.034007;4.62E-06;1945
20844;21;SI;A_VHF;2:00:15;16/06/2020 2:00;16/06/2020;2:00;16/06/20_02:00;7215855;8;4;6.862233;5.24E-06;1950
20844;21;SI;A_VHF;2:30:16;16/06/2020 2:30;16/06/2020;2:30;16/06/20_02:30;9016050;8;4;7.862736;2.95E-06;1955
20844;21;SI;A_VHF;3:00:15;16/06/2020 3:00;16/06/2020;3:00;16/06/20_03:00;10815825;8;4;7.427643;4.46E-06;1940
20844;21;SI;A_VHF;3:30:16;16/06/2020 3:30;16/06/2020;3:30;16/06/20_03:30;12616020;8;4;4.102119;3.00E-06;1915
20844;21;SI;A_VHF;4:00:15;16/06/2020 4:00;16/06/2020;4:00;16/06/20_04:00;14415805;8;3.98;7.190596;2.67E-06;1900
20844;21;SI;A_VHF;4:30:16;16/06/2020 4:30;16/06/2020;4:30;16/06/20_04:30;16216000;8;3.98;4.165954;2.85E-06;1895
20844;21;SI;A_VHF;5:00:15;16/06/2020 5:00;16/06/2020;5:00;16/06/20_05:00;18015805;8;3.98;4.009838;6.53E-06;1900
20844;21;SI;A_VHF;5:30:15;16/06/2020 5:30;16/06/2020;5:30;16/06/20_05:30;19815970;8;3.98;9.492793;4.46E-06;1890
20844;21;SI;A_VHF;6:00:15;16/06/2020 6:00;16/06/2020;6:00;16/06/20_06:00;21615760;8;3.98;2.603645;2.81E-06;1860
20844;21;SI;A_VHF;6:30:15;16/06/2020 6:30;16/06/2020;6:30;16/06/20_06:30;23415950;9;3.98;9.549748;2.59E-06;1840
20844;21;SI;A_VHF;7:00:15;16/06/2020 7:00;16/06/2020;7:00;16/06/20_07:00;25215700;8;3.98;19.788139;3.36E-06;1815
20844;21;SI;A_VHF;7:30:15;16/06/2020 7:30;16/06/2020;7:30;16/06/20_07:30;27015895;8;3.98;10.388139;1.80E-06;1785
20844;21;SI;A_VHF;8:00:15;16/06/2020 8:00;16/06/2020;8:00;16/06/20_08:00;28815675;8;3.98;11.76791;3.04E-06;1770
20844;21;SI;A_VHF;8:30:15;16/06/2020 8:30;16/06/2020;8:30;16/06/20_08:30;30615860;8;3.98;7.065721;4.19E-06;1760
20844;21;SI;A_VHF;9:00:15;16/06/2020 9:00;16/06/2020;9:00;16/06/20_09:00;32415640;8;3.98;10.013017;4.30E-06;1745
20844;21;SI;A_VHF;9:30:15;16/06/2020 9:30;16/06/2020;9:30;16/06/20_09:30;34215805;8;3.98;1.208821;5.97E-06;1715
20844;21;SI;A_VHF;11:00:15;16/06/2020 11:00;16/06/2020;11:00;16/06/20_11:00;39615545;8;3.98;5.738854;4.09E-06;1660
20844;21;SI;A_VHF;11:30:15;16/06/2020 11:30;16/06/2020;11:30;16/06/20_11:30;41415690;7;3.96;35.10912;1.06E-06;1590
20844;21;SI;A_VHF;12:00:15;16/06/2020 12:00;16/06/2020;12:00;16/06/20_12:00;43215510;8;3.98;2.481103;4.67E-06;1565
20844;21;SI;A_VHF;12:30:15;16/06/2020 12:30;16/06/2020;12:30;16/06/20_12:30;45015695;8;3.96;10.502425;6.22E-06;1590
20844;21;SI;A_VHF;13:00:15;16/06/2020 13:00;16/06/2020;13:00;16/06/20_13:00;46815470;8;3.96;5.598393;4.79E-06;1595
20844;21;SI;A_VHF;13:30:15;16/06/2020 13:30;16/06/2020;13:30;16/06/20_13:30;48615635;8;3.96;11.176607;6.15E-06;1555
20844;21;SI;A_VHF;14:00:15;16/06/2020 14:00;16/06/2020;14:00;16/06/20_14:00;50415425;9;3.96;4.050756;5.01E-06;1510
20844;21;SI;A_VHF;14:30:15;16/06/2020 14:30;16/06/2020;14:30;16/06/20_14:30;52215600;9;3.96;16.591629;4.72E-06;1490
20844;21;SI;A_VHF;15:00:15;16/06/2020 15:00;16/06/2020;15:00;16/06/20_15:00;54015380;9;3.98;11.669217;6.66E-06;1480
20844;21;SI;A_VHF;15:30:15;16/06/2020 15:30;16/06/2020;15:30;16/06/20_15:30;55815560;8;3.96;12.110731;4.90E-06;1465
20844;21;SI;A_VHF;16:00:15;16/06/2020 16:00;16/06/2020;16:00;16/06/20_16:00;57615345;8;3.96;6.039218;4.54E-06;1445
20844;21;SI;A_VHF;16:30:15;16/06/2020 16:30;16/06/2020;16:30;16/06/20_16:30;59415515;8;3.96;2.883581;2.88E-06;1420
20844;21;SI;A_VHF;17:00:15;16/06/2020 17:00;16/06/2020;17:00;16/06/20_17:00;61215270;8;3.96;13.294536;3.59E-06;1380
20844;21;SI;A_VHF;17:30:15;16/06/2020 17:30;16/06/2020;17:30;16/06/20_17:30;63015460;8;3.96;8.203232;2.65E-06;1345
20844;21;SI;A_VHF;18:00:15;16/06/2020 18:00;16/06/2020;18:00;16/06/20_18:00;64815245;9;3.96;7.843751;4.26E-06;1335
20844;21;SI;A_VHF;18:30:15;16/06/2020 18:30;16/06/2020;18:30;16/06/20_18:30;66615415;8;3.96;5.583428;2.85E-06;1325
20844;21;SI;A_VHF;19:00:15;16/06/2020 19:00;16/06/2020;19:00;16/06/20_19:00;68415195;8;3.96;14.895361;3.94E-06;1300
20844;21;SI;A_VHF;19:30:15;16/06/2020 19:30;16/06/2020;19:30;16/06/20_19:30;70215360;8;3.94;15.742153;1.04E-06;1265
20844;21;SI;A_VHF;20:00:15;16/06/2020 20:00;16/06/2020;20:00;16/06/20_20:00;72015165;8;3.94;11.673663;4.10E-06;1245
20844;21;SI;A_VHF;20:30:15;16/06/2020 20:30;16/06/2020;20:30;16/06/20_20:30;73815325;8;3.94;11.833965;4.58E-06;1235
20844;21;SI;A_VHF;21:00:15;16/06/2020 21:00;16/06/2020;21:00;16/06/20_21:00;75615135;8;3.94;4.554406;3.96E-06;1225
20844;21;SI;A_VHF;21:30:15;16/06/2020 21:30;16/06/2020;21:30;16/06/20_21:30;77415305;8;3.94;5.770146;5.42E-06;1215
20844;21;SI;A_VHF;22:00:15;16/06/2020 22:00;16/06/2020;22:00;16/06/20_22:00;79215105;8;3.94;7.945834;3.02E-06;1200
20844;21;SI;A_VHF;22:30:15;16/06/2020 22:30;16/06/2020;22:30;16/06/20_22:30;81015270;8;3.94;11.469103;6.16E-06;1180
20844;21;SI;A_VHF;23:00:15;16/06/2020 23:00;16/06/2020;23:00;16/06/20_23:00;82815080;8;3.94;9.1862;5.49E-06;1165
20844;21;SI;A_VHF;23:30:15;16/06/2020 23:30;16/06/2020;23:30;16/06/20_23:30;84615255;8;3.94;5.974489;6.37E-06;1160
20844;21;SI;A_VHF;0:00:15;17/06/2020 0:00;17/06/2020;0:00;17/06/20_00:00;15020;8;3.92;34.186298;5.61E-06;1135
